query,ensembl_gene_id
Q14116,ENSG00000150782
Q7Z3Z3,ENSG00000184571
P15170,ENSG00000103342
Q86T75,ENSG00000263956
Q8NEV4,ENSG00000095777
Q8IZF2,ENSG00000069122
Q12918,ENSG00000111796
Q96GL9,ENSG00000143340
Q1W6H9,ENSG00000184731
Q9NZS9,ENSG00000275618
Q9H0Z9,ENSG00000132819
Q9Y5L2,ENSG00000135245
Q6UXX9,ENSG00000147655
Q15319,ENSG00000091010
Q8N1B4,ENSG00000223618
Q8TCU6,ENSG00000124126
P11844,ENSG00000168582
P62306,ENSG00000139343
O95388,ENSG00000104415
Q8NHZ8,ENSG00000176386
P46736,ENSG00000185515
Q3MIR4,ENSG00000182107
P62273,ENSG00000213741
Q86VR2,ENSG00000141699
Q6PP77,ENSG00000182489
Q8WYR4,ENSG00000160188
Q86YJ5,ENSG00000139266
P41240,ENSG00000103653
P26196,ENSG00000110367
Q13099,ENSG00000032742
O60543,ENSG00000176194
Q9H6E4,ENSG00000100147
Q8NFW9,ENSG00000170011
Q9H4I3,ENSG00000170638
P0DPB3,ENSG00000151967
Q9UNE2,ENSG00000181031
Q96FF7,ENSG00000141854
Q9NQ34,ENSG00000175348
A6NED2,ENSG00000166965
Q8N5G0,ENSG00000250317
Q9Y5Q9,ENSG00000119041
Q02297,ENSG00000157168
O43435,ENSG00000184058
Q9H7B4,ENSG00000185420
Q13018,ENSG00000153246
Q8N6U8,ENSG00000143147
Q6Y1H2,ENSG00000206527
Q8NFF5,ENSG00000160688
Q8N0Z3,ENSG00000163611
Q14814,ENSG00000291761
Q9BV79,ENSG00000116353
Q9Y546,ENSG00000116212
P78417,ENSG00000148834
P49069,ENSG00000164615
Q460N5,ENSG00000173193
Q9H4L5,ENSG00000070882
P30613,ENSG00000262785
Q06643,ENSG00000227507
O75223,ENSG00000006625
Q96PL5,ENSG00000164010
P57772,ENSG00000284869
Q9Y666,ENSG00000276482
Q9Y2K2,ENSG00000160584
Q9HBW1,ENSG00000128594
P48595,ENSG00000242550
P50549,ENSG00000006468
Q9C0K0,ENSG00000127152
P07384,ENSG00000014216
Q86X52,ENSG00000131873
Q8N257,ENSG00000196890
Q13449,ENSG00000185565
Q5THR3,ENSG00000186976
Q9UPI3,ENSG00000119686
P28065,ENSG00000239836
Q9Y6J0,ENSG00000099991
Q9BUL9,ENSG00000178718
P15976,ENSG00000102145
Q3KNS6,ENSG00000185869
Q53EV4,ENSG00000010626
Q9Y2H2,ENSG00000198825
Q92956,ENSG00000273936
Q9BZF9,ENSG00000137831
Q6P9A3,ENSG00000121406
P18583,ENSG00000159140
Q5JXX7,ENSG00000179363
O95977,ENSG00000125910
Q14527,ENSG00000071794
Q86UF2,ENSG00000285123
P02649,ENSG00000130203
Q9UK55,ENSG00000278767
Q5VYK3,ENSG00000136813
Q8WYL5,ENSG00000084112
P41226,ENSG00000182179
Q9BVV2,ENSG00000125531
Q96MW1,ENSG00000180329
P18669,ENSG00000171314
P39656,ENSG00000244038
Q9H2X8,ENSG00000119632
O75153,ENSG00000132361
P32248,ENSG00000126353
Q86XN6,ENSG00000160336
Q01814,ENSG00000157087
Q9UKD1,ENSG00000101216
P49336,ENSG00000132964
Q03169,ENSG00000185215
O94903,ENSG00000147471
P49770,ENSG00000119718
Q15415,ENSG00000226941
Q15415,ENSG00000169800
P41968,ENSG00000124089
Q9Y3Z3,ENSG00000101347
O15496,ENSG00000276870
Q494V2,ENSG00000163885
O95976,ENSG00000140749
P02768,ENSG00000163631
Q9C0H5,ENSG00000147799
P04628,ENSG00000125084
Q5VZF2,ENSG00000139793
Q32M78,ENSG00000196110
Q9Y6Q3,ENSG00000136866
Q9UI33,ENSG00000168356
P01024,ENSG00000125730
Q8NA19,ENSG00000154655
P68400,ENSG00000101266
Q96IK1,ENSG00000145919
Q5KU26,ENSG00000158270
Q7Z5R6,ENSG00000077420
Q96P48,ENSG00000186635
Q9NSK0,ENSG00000137171
P30989,ENSG00000101188
P49746,ENSG00000169231
P31391,ENSG00000132671
Q6UW56,ENSG00000138085
Q86U42,ENSG00000100836
O75365,ENSG00000291470
Q9P298,ENSG00000131097
Q9HCN6,ENSG00000276065
Q7Z7D3,ENSG00000134258
Q13087,ENSG00000185615
Q02575,ENSG00000171786
P43034,ENSG00000007168
Q6UVY6,ENSG00000079931
Q17R98,ENSG00000151612
P56962,ENSG00000136874
Q96AX9,ENSG00000197530
Q969T9,ENSG00000132471
Q15906,ENSG00000163159
P35462,ENSG00000151577
O43903,ENSG00000148935
Q92625,ENSG00000064999
Q9BZE4,ENSG00000107937
O95486,ENSG00000113615
Q8IUZ5,ENSG00000175309
O43602,ENSG00000077279
Q8IWN7,ENSG00000183638
O43193,ENSG00000102539
P62699,ENSG00000119801
Q5MAI5,ENSG00000205111
Q8N6M5,ENSG00000151360
Q13237,ENSG00000138669
O95568,ENSG00000171806
Q12792,ENSG00000151239
A2AJT9,ENSG00000173681
Q9Y266,ENSG00000090273
Q9NQW1,ENSG00000075826
Q16594,ENSG00000273841
P35527,ENSG00000171403
Q2KHT4,ENSG00000111305
Q8WW14,ENSG00000291892
Q9HAJ7,ENSG00000164576
Q8IWY9,ENSG00000140326
Q7Z460,ENSG00000074054
Q9NP85,ENSG00000116218
O43790,ENSG00000170442
Q9H8Y1,ENSG00000133980
Q06787,ENSG00000102081
Q96RJ0,ENSG00000146399
P05198,ENSG00000134001
Q96AG4,ENSG00000108829
Q96NA8,ENSG00000171045
Q92519,ENSG00000071575
Q6V9R5,ENSG00000171466
O14986,ENSG00000107242
Q9H7P6,ENSG00000196814
Q9HCE9,ENSG00000074855
Q9BZW8,ENSG00000122223
Q9NX40,ENSG00000109180
Q5T4T6,ENSG00000153157
O14798,ENSG00000173535
Q96GX5,ENSG00000120539
P42702,ENSG00000113594
Q92574,ENSG00000165699
P31249,ENSG00000128652
Q8NFX7,ENSG00000168952
Q9H400,ENSG00000203896
P59190,ENSG00000139998
Q6IBW4,ENSG00000025770
O75822,ENSG00000104131
Q8TCG1,ENSG00000163507
A4D2B0,ENSG00000214309
P19474,ENSG00000132109
O15116,ENSG00000175324
Q9Y225,ENSG00000101236
Q9BTU6,ENSG00000155252
Q14554,ENSG00000065485
Q8N365,ENSG00000159208
Q86VX9,ENSG00000164077
Q15428,ENSG00000104897
Q6NSX1,ENSG00000123171
Q8N336,ENSG00000110675
Q9HB90,ENSG00000116954
Q9H841,ENSG00000104361
Q7Z6M2,ENSG00000165355
Q9H3H5,ENSG00000172269
Q9H2X9,ENSG00000124140
Q674X7,ENSG00000189337
Q6NZY4,ENSG00000033030
O60636,ENSG00000134198
P21941,ENSG00000162510
Q86XT4,ENSG00000146755
Q8WW34,ENSG00000198326
Q13330,ENSG00000182979
P38405,ENSG00000141404
Q96PL1,ENSG00000164265
Q9BY79,ENSG00000235718
Q9Y4B4,ENSG00000164080
Q8IX03,ENSG00000113645
Q96K58,ENSG00000167394
Q13506,ENSG00000138386
Q8WZ82,ENSG00000262664
O60896,ENSG00000122679
P50402,ENSG00000102119
P30101,ENSG00000167004
Q14202,ENSG00000147130
Q3SYG4,ENSG00000122507
Q92777,ENSG00000157152
Q07011,ENSG00000049249
P47874,ENSG00000254550
Q8IYB5,ENSG00000112305
P25391,ENSG00000101680
Q5T3J3,ENSG00000121931
Q9UD71,ENSG00000131771
Q8N9L9,ENSG00000177465
P15559,ENSG00000181019
Q96CC6,ENSG00000007384
Q5U649,ENSG00000182993
Q6P5Z2,ENSG00000160447
Q9NSA2,ENSG00000102057
P12314,ENSG00000150337
P22083,ENSG00000196371
Q5VTE6,ENSG00000174606
P0DMM9,ENSG00000261052
P0DMM9,ENSG00000213648
O75771,ENSG00000185379
P50579,ENSG00000111142
Q8TCY5,ENSG00000170262
P50993,ENSG00000018625
Q9Y5G1,ENSG00000262209
Q9Y672,ENSG00000088035
Q9NZD2,ENSG00000139433
Q8TBN0,ENSG00000167994
Q9BXB1,ENSG00000205213
O43290,ENSG00000175467
Q9HCN8,ENSG00000128228
P62277,ENSG00000110700
Q6NUM9,ENSG00000042445
Q8WXF0,ENSG00000154548
P56377,ENSG00000182287
Q17R31,ENSG00000203705
Q8IUF8,ENSG00000170854
Q9BXI9,ENSG00000133466
P55283,ENSG00000280641
O95685,ENSG00000132825
A0JP26,ENSG00000278522
P23515,ENSG00000291720
Q9BRZ2,ENSG00000169871
P07911,ENSG00000169344
O15552,ENSG00000126262
Q6ZRI8,ENSG00000147256
P05121,ENSG00000106366
Q96L34,ENSG00000007047
P02748,ENSG00000113600
B2RNN3,ENSG00000205863
Q9NWT1,ENSG00000111845
O60759,ENSG00000115165
Q5MJ09,ENSG00000189252
Q5T036,ENSG00000188938
P11465,ENSG00000242221
Q8TDP1,ENSG00000172922
O60330,ENSG00000253159
Q6UY14,ENSG00000143382
Q19AV6,ENSG00000214941
O60911,ENSG00000136943
Q7Z5Q5,ENSG00000130997
Q9UIK5,ENSG00000144339
Q96L94,ENSG00000157734
Q8NBP7,ENSG00000169174
P43003,ENSG00000079215
O60500,ENSG00000161270
Q9HD23,ENSG00000124532
A0A0A6YYH1,ENSG00000250021
Q53HL2,ENSG00000134690
Q6J4K2,ENSG00000089060
Q8N682,ENSG00000136048
Q9HC96,ENSG00000142330
Q15077,ENSG00000171631
Q9Y6W3,ENSG00000131375
O14863,ENSG00000104154
P01563,ENSG00000188379
P18825,ENSG00000184160
Q9UDR5,ENSG00000008311
Q9UJ14,ENSG00000131067
Q13761,ENSG00000020633
Q8TDV0,ENSG00000173250
Q5VSY0,ENSG00000165113
Q96MV8,ENSG00000102383
Q9NYX4,ENSG00000130643
Q5T9A4,ENSG00000160072
P0CW20,ENSG00000256977
P0CW20,ENSG00000256671
Q99075,ENSG00000113070
O14745,ENSG00000109062
O75360,ENSG00000175325
Q8WXD5,ENSG00000152147
P31947,ENSG00000175793
Q14129,ENSG00000183628
Q7Z3G6,ENSG00000163637
Q6EKJ0,ENSG00000174428
P36406,ENSG00000113595
O95336,ENSG00000130313
Q71UI9,ENSG00000105968
P09769,ENSG00000000938
O60706,ENSG00000069431
Q8N1F8,ENSG00000144589
Q9Y4C4,ENSG00000285022
Q13505,ENSG00000173171
P62745,ENSG00000143878
Q8WWH4,ENSG00000154438
Q13516,ENSG00000205927
Q96P26,ENSG00000250741
Q96P26,ENSG00000185013
Q13585,ENSG00000102195
Q9UBX5,ENSG00000140092
P31946,ENSG00000166913
P51857,ENSG00000122787
P50591,ENSG00000121858
Q9Y603,ENSG00000010030
Q8ND25,ENSG00000186187
Q9H0K1,ENSG00000170145
P02538,ENSG00000205420
Q6V1X1,ENSG00000074603
O76083,ENSG00000160191
Q9HCE5,ENSG00000145388
Q9H0R6,ENSG00000130348
Q99594,ENSG00000007866
Q9H4I8,ENSG00000183569
O00453,ENSG00000230791
Q9HC84,ENSG00000117983
Q9BTT4,ENSG00000291745
O95562,ENSG00000213064
Q6NZI2,ENSG00000177469
P35749,ENSG00000133392
Q86XK3,ENSG00000156384
Q6PGP7,ENSG00000198677
Q6JVE5,ENSG00000184925
Q86SU0,ENSG00000145103
Q8NCN2,ENSG00000177125
Q6B0K9,ENSG00000206177
Q9H5F2,ENSG00000137720
Q9NYT6,ENSG00000167380
Q9BYZ6,ENSG00000008853
Q99865,ENSG00000147059
Q9NYL9,ENSG00000138594
P61254,ENSG00000161970
Q5TAP6,ENSG00000253797
Q14BN4,ENSG00000163681
O43148,ENSG00000101654
Q9Y5W5,ENSG00000156076
P13804,ENSG00000140374
P55157,ENSG00000138823
Q69YL0,ENSG00000270170
P54851,ENSG00000213853
Q9UL49,ENSG00000101190
O15055,ENSG00000132326
Q96RG2,ENSG00000115687
P0DMS8,ENSG00000282608
Q9NUC0,ENSG00000082497
Q02763,ENSG00000120156
Q9P1Y5,ENSG00000076826
Q9P2W3,ENSG00000127588
Q9NY12,ENSG00000109534
Q9Y483,ENSG00000143033
Q9P1T7,ENSG00000135272
Q9Y5S9,ENSG00000265241
O95352,ENSG00000197548
Q9UI36,ENSG00000276644
P55085,ENSG00000164251
Q7Z6B0,ENSG00000123106
Q8WUA4,ENSG00000115207
Q8NH49,ENSG00000176567
Q9BUT1,ENSG00000164039
P51570,ENSG00000108479
Q9BY08,ENSG00000123179
P53990,ENSG00000182149
P62312,ENSG00000164167
Q9UJG1,ENSG00000101928
Q04828,ENSG00000187134
P24539,ENSG00000116459
Q9NZ01,ENSG00000099797
Q6NXT6,ENSG00000169762
P60411,ENSG00000221837
P60411,ENSG00000243489
P23743,ENSG00000065357
Q8WXI7,ENSG00000181143
Q6XQN6,ENSG00000278488
P10720,ENSG00000109272
Q8N8A2,ENSG00000065413
P42785,ENSG00000137509
P61952,ENSG00000127920
Q5T6C5,ENSG00000162650
P51693,ENSG00000105290
Q7Z2W9,ENSG00000197345
Q9Y6Q2,ENSG00000068781
Q9Y6Q2,ENSG00000243244
Q76EJ3,ENSG00000130958
P20592,ENSG00000183486
P56693,ENSG00000100146
P26715,ENSG00000134545
P27635,ENSG00000147403
O43541,ENSG00000137834
Q8IXV7,ENSG00000185909
Q86YD5,ENSG00000179241
Q9H6S3,ENSG00000177106
P55055,ENSG00000131408
O95479,ENSG00000049239
Q2TAA8,ENSG00000102904
Q9NW82,ENSG00000082068
P41223,ENSG00000106245
P62308,ENSG00000143977
Q9NQX6,ENSG00000130844
Q9H3K2,ENSG00000165678
Q01826,ENSG00000182568
P25490,ENSG00000100811
P0C7H9,ENSG00000284991
Q99497,ENSG00000116288
Q96BW1,ENSG00000094841
Q8TD31,ENSG00000234114
O43184,ENSG00000148848
Q96HH6,ENSG00000139291
Q8IZ08,ENSG00000181619
Q9GZX3,ENSG00000183196
Q99999,ENSG00000128242
Q6ZRI6,ENSG00000167173
Q6UVW9,ENSG00000188393
P09466,ENSG00000122133
Q9BT49,ENSG00000184436
O95983,ENSG00000071655
Q00610,ENSG00000141367
O96015,ENSG00000100246
Q8NFH4,ENSG00000075188
Q9NZN3,ENSG00000013016
Q9Y573,ENSG00000197429
Q13418,ENSG00000166333
Q6IF63,ENSG00000175485
P56703,ENSG00000277626
P43088,ENSG00000122420
O75674,ENSG00000141198
P54762,ENSG00000154928
P00918,ENSG00000104267
Q9NQH7,ENSG00000196236
O43312,ENSG00000170873
Q8N1S5,ENSG00000133195
P0DMV9,ENSG00000234475
P0DMV9,ENSG00000212866
Q9NY27,ENSG00000163605
P25205,ENSG00000112118
Q8N7H5,ENSG00000006712
Q9BR11,ENSG00000168612
Q9ULK2,ENSG00000146776
O95081,ENSG00000106351
Q8TAI7,ENSG00000167550
Q96D70,ENSG00000198858
P04150,ENSG00000113580
O75886,ENSG00000115145
Q9UBS9,ENSG00000094975
Q5SVS4,ENSG00000174032
P0C024,ENSG00000140876
Q9P0N9,ENSG00000145979
O95168,ENSG00000065518
Q96R67,ENSG00000221954
Q9HCG7,ENSG00000070610
P21217,ENSG00000171124
Q13651,ENSG00000110324
Q96KR7,ENSG00000087495
Q7LG56,ENSG00000048392
P98194,ENSG00000017260
Q687X5,ENSG00000127954
A0A087WUL8,ENSG00000271383
Q9BU23,ENSG00000100258
Q9BZ76,ENSG00000106714
Q8N0Z9,ENSG00000176834
Q5TEJ8,ENSG00000130775
Q14722,ENSG00000169282
Q7Z602,ENSG00000187037
O94900,ENSG00000198846
Q4VNC1,ENSG00000127249
Q68CK6,ENSG00000066813
Q96CK0,ENSG00000161914
Q9Y330,ENSG00000234196
Q86XP6,ENSG00000183607
P57073,ENSG00000005513
P40121,ENSG00000042493
Q9ULD6,ENSG00000164066
Q9H213,ENSG00000187601
Q9UBL3,ENSG00000129691
Q96MM7,ENSG00000171004
Q96LB8,ENSG00000163218
P35625,ENSG00000100234
Q9NTZ6,ENSG00000244462
Q9BTM9,ENSG00000167118
P55073,ENSG00000197406
Q5TC84,ENSG00000119900
Q9BSJ2,ENSG00000130640
Q8IVM0,ENSG00000152492
P16035,ENSG00000035862
Q9Y6D9,ENSG00000002822
Q8IWY4,ENSG00000159307
P43320,ENSG00000244752
Q9H706,ENSG00000141441
Q96EU6,ENSG00000124541
Q8IYK4,ENSG00000198756
Q16563,ENSG00000008282
Q9HAV0,ENSG00000114450
Q8IWA0,ENSG00000115368
A1A4Y4,ENSG00000237693
Q96FA3,ENSG00000197329
O75752,ENSG00000169255
O00635,ENSG00000112343
Q96NC0,ENSG00000146007
O00214,ENSG00000116977
A6NGC4,ENSG00000185561
P20930,ENSG00000143631
Q15034,ENSG00000287542
Q5RKV6,ENSG00000223496
Q8N9W5,ENSG00000167646
Q9H4L4,ENSG00000161956
Q9UBC2,ENSG00000127527
Q9BRP8,ENSG00000170473
P43629,ENSG00000274948
Q9P0K8,ENSG00000065970
Q9BZZ2,ENSG00000088827
P57771,ENSG00000135824
P62310,ENSG00000170860
Q9Y3Y4,ENSG00000171016
Q6Q759,ENSG00000155761
Q9BT30,ENSG00000125652
O43763,ENSG00000115297
Q9HDC5,ENSG00000104369
P62857,ENSG00000233927
Q6PCB5,ENSG00000187257
O75638,ENSG00000126890
Q14520,ENSG00000148702
Q96T23,ENSG00000048649
P07766,ENSG00000198851
Q8NDX1,ENSG00000125637
Q92752,ENSG00000116147
Q5IJ48,ENSG00000148204
Q99805,ENSG00000125304
Q14872,ENSG00000188786
Q9BZR8,ENSG00000121380
Q01518,ENSG00000131236
Q15762,ENSG00000150637
P43628,ENSG00000276218
Q8TAE8,ENSG00000179271
Q9UHV2,ENSG00000197019
Q13425,ENSG00000260873
O95997,ENSG00000164611
Q9H1C3,ENSG00000120820
P52747,ENSG00000166478
Q15527,ENSG00000148291
Q8IZ63,ENSG00000212123
Q9BTN0,ENSG00000126243
P40855,ENSG00000162735
O60307,ENSG00000099308
Q9NS86,ENSG00000132434
Q0VF96,ENSG00000128849
Q8TDN4,ENSG00000134508
Q9NUD9,ENSG00000060642
Q9NSD9,ENSG00000116120
Q99571,ENSG00000135124
Q9BUA3,ENSG00000168005
Q9Y584,ENSG00000177370
Q6ICB4,ENSG00000177096
O15370,ENSG00000177732
Q5VW38,ENSG00000148358
P51665,ENSG00000103035
P36543,ENSG00000131100
Q8WWF8,ENSG00000152611
Q9P0J1,ENSG00000164951
Q14974,ENSG00000108424
Q12788,ENSG00000291938
P61960,ENSG00000120686
Q9GZT9,ENSG00000135766
P22748,ENSG00000167434
O75144,ENSG00000160223
Q86U10,ENSG00000166183
Q8N9E0,ENSG00000179083
P51811,ENSG00000047597
P98177,ENSG00000184481
Q9H7E2,ENSG00000083544
O43149,ENSG00000074755
Q9NV64,ENSG00000176142
Q149N8,ENSG00000146414
O75368,ENSG00000131171
P25098,ENSG00000173020
Q76FK4,ENSG00000291347
P35968,ENSG00000128052
Q96M89,ENSG00000163006
P58872,ENSG00000141314
Q14C87,ENSG00000151952
O00115,ENSG00000105612
Q9H1K6,ENSG00000140406
P49763,ENSG00000119630
Q6UVK1,ENSG00000173546
Q96IL0,ENSG00000256053
Q9P2E9,ENSG00000125844
Q5BKX5,ENSG00000188493
Q7Z309,ENSG00000156504
Q86X55,ENSG00000142453
P10523,ENSG00000130561
P15085,ENSG00000091704
Q9NRU3,ENSG00000119946
Q9HBM1,ENSG00000152253
Q8WZ64,ENSG00000047365
Q9Y6T7,ENSG00000136267
Q8N7X4,ENSG00000176746
Q6P1M0,ENSG00000167114
P00739,ENSG00000261701
Q5TAX3,ENSG00000134744
Q8NEG5,ENSG00000163012
Q16566,ENSG00000152495
Q9UHC9,ENSG00000015520
Q9UBK2,ENSG00000109819
Q9ULV4,ENSG00000110880
Q9UDV7,ENSG00000170265
Q8TAM6,ENSG00000136541
Q8TCX1,ENSG00000138036
Q8N5W9,ENSG00000183688
Q6PEY2,ENSG00000292120
Q9NX01,ENSG00000140830
Q16515,ENSG00000108684
A6NNL0,ENSG00000188199
Q6UX27,ENSG00000189068
P09874,ENSG00000143799
Q5BLP8,ENSG00000243449
Q8IWJ2,ENSG00000135968
Q9NZD1,ENSG00000111291
O75781,ENSG00000099864
Q86XU0,ENSG00000197928
Q9NXC5,ENSG00000164654
P46094,ENSG00000173578
P11142,ENSG00000109971
Q5HYI7,ENSG00000177034
O76011,ENSG00000262045
Q9BSU1,ENSG00000125149
P04156,ENSG00000171867
Q86VF2,ENSG00000163395
A1A5C7,ENSG00000137266
Q8IXJ9,ENSG00000171456
A2RRH5,ENSG00000184465
Q8N4C6,ENSG00000100503
Q03013,ENSG00000168765
Q6WKZ4,ENSG00000156675
P82970,ENSG00000198157
Q9Y6H5,ENSG00000064692
Q6UX40,ENSG00000179029
O14733,ENSG00000076984
Q8WU20,ENSG00000166225
Q15170,ENSG00000172465
Q8WZ04,ENSG00000284922
Q96HJ5,ENSG00000149516
Q15643,ENSG00000100815
Q8NHX4,ENSG00000173699
Q2M389,ENSG00000136051
Q9UBX7,ENSG00000167757
O75179,ENSG00000132466
O95470,ENSG00000166224
P51946,ENSG00000134480
Q9NP55,ENSG00000198183
Q15459,ENSG00000099995
A4FU49,ENSG00000214193
Q8N5F7,ENSG00000101882
Q86YG4,ENSG00000144130
Q9BZD4,ENSG00000143228
P00915,ENSG00000133742
P01566,ENSG00000186803
P55809,ENSG00000083720
O15466,ENSG00000101638
Q9NU22,ENSG00000112159
Q96I15,ENSG00000132330
Q9P2F8,ENSG00000116991
O43808,ENSG00000100372
Q9NZ43,ENSG00000053501
Q9BZ11,ENSG00000149451
P13646,ENSG00000171401
P32455,ENSG00000117228
O43896,ENSG00000129250
Q6ZQN5,ENSG00000186766
Q9UHI6,ENSG00000064703
P59797,ENSG00000186838
Q9UJ72,ENSG00000109511
Q9NVV2,ENSG00000221916
Q8WXA8,ENSG00000178084
Q4V328,ENSG00000292219
P45954,ENSG00000196177
Q9H9A6,ENSG00000066557
Q16670,ENSG00000197062
O43934,ENSG00000092931
Q8NBP0,ENSG00000143643
Q9NR00,ENSG00000176907
P19447,ENSG00000163161
Q15286,ENSG00000111737
Q96L58,ENSG00000176022
Q6UWX4,ENSG00000143512
Q9UH99,ENSG00000100242
Q9UQR0,ENSG00000102098
O75530,ENSG00000074266
Q8IWL2,ENSG00000122852
Q6ZRV2,ENSG00000273889
Q14114,ENSG00000157193
Q9ULR3,ENSG00000111110
Q96BR9,ENSG00000160062
P20292,ENSG00000132965
Q9NUJ7,ENSG00000182378
O00763,ENSG00000076555
P49448,ENSG00000288118
Q9H568,ENSG00000117148
P55212,ENSG00000138794
O43805,ENSG00000176101
Q8TCN5,ENSG00000168813
Q9NUM3,ENSG00000029364
O76027,ENSG00000143412
Q14142,ENSG00000106785
Q8TAV0,ENSG00000009780
Q9UGI0,ENSG00000019995
Q9UHG2,ENSG00000102109
Q9BZG1,ENSG00000109113
Q8NI60,ENSG00000163050
P30050,ENSG00000197958
Q9P272,ENSG00000284872
Q9BXS9,ENSG00000225697
P0CL80,ENSG00000236362
Q9Y4C1,ENSG00000115548
Q9H4F1,ENSG00000136840
Q92834,ENSG00000156313
Q8IYF3,ENSG00000120498
P06239,ENSG00000182866
Q4G0P3,ENSG00000157423
Q7L2Z9,ENSG00000031691
Q13017,ENSG00000100852
Q8NA23,ENSG00000148225
Q9UMQ3,ENSG00000043039
Q6UW78,ENSG00000204922
Q01064,ENSG00000123360
P06132,ENSG00000126088
Q96T25,ENSG00000139800
Q8IUB3,ENSG00000182931
Q6IQ16,ENSG00000144228
P49321,ENSG00000132780
Q92610,ENSG00000166716
P61266,ENSG00000099365
Q5PSV4,ENSG00000100916
Q9UN30,ENSG00000047634
O60359,ENSG00000006116
Q9HCQ7,ENSG00000105954
O75394,ENSG00000243147
Q6NVY1,ENSG00000198130
Q8TDY8,ENSG00000103742
P00750,ENSG00000104368
Q9UNH6,ENSG00000162627
P28330,ENSG00000115361
Q8N9N2,ENSG00000138303
P31314,ENSG00000107807
O60504,ENSG00000120896
P15086,ENSG00000153002
Q6ZMY6,ENSG00000166359
Q13158,ENSG00000168040
P51828,ENSG00000121281
P68402,ENSG00000168092
Q9BRQ6,ENSG00000159685
P47992,ENSG00000143184
Q9HCJ5,ENSG00000130449
Q9NY46,ENSG00000153253
P46663,ENSG00000100739
Q11206,ENSG00000110080
P42677,ENSG00000177954
Q8IWC1,ENSG00000129680
Q5TB30,ENSG00000024526
Q9UQ10,ENSG00000104808
Q9P2E5,ENSG00000033100
P47211,ENSG00000166573
Q9H2M9,ENSG00000118873
O60271,ENSG00000008294
P61313,ENSG00000174748
Q16518,ENSG00000116745
P19021,ENSG00000145730
P23526,ENSG00000101444
Q96JL9,ENSG00000160961
Q13976,ENSG00000185532
Q8N4H0,ENSG00000106686
Q9NPB0,ENSG00000112167
Q8N9F0,ENSG00000185818
Q9NTG7,ENSG00000142082
Q86WI3,ENSG00000140853
Q0VAA2,ENSG00000100565
P22914,ENSG00000213139
Q9UJ96,ENSG00000178342
Q9BZE1,ENSG00000116221
Q15046,ENSG00000065427
O75626,ENSG00000057657
Q96MM6,ENSG00000132622
P43155,ENSG00000095321
O43825,ENSG00000162630
Q9HBV2,ENSG00000118434
Q5VZ18,ENSG00000169291
O60716,ENSG00000198561
Q02928,ENSG00000187048
Q6IN84,ENSG00000278619
Q2VYF4,ENSG00000165046
Q14576,ENSG00000196361
Q86TG1,ENSG00000168890
Q9BTL4,ENSG00000160888
Q9Y566,ENSG00000161681
P09661,ENSG00000131876
Q96KC8,ENSG00000136770
O96033,ENSG00000164172
Q8IWU5,ENSG00000196562
P35348,ENSG00000120907
Q8IV48,ENSG00000104626
Q8TE23,ENSG00000179002
O94769,ENSG00000291357
Q8NHX9,ENSG00000162341
Q9BQ16,ENSG00000196104
Q96LD4,ENSG00000132481
O00300,ENSG00000164761
Q16706,ENSG00000112893
Q99990,ENSG00000102243
Q6NUN9,ENSG00000181220
Q9NUJ1,ENSG00000144827
A5X5Y0,ENSG00000186038
Q9UKY0,ENSG00000171864
O75081,ENSG00000129993
P50219,ENSG00000130675
Q9NWB6,ENSG00000134884
P01584,ENSG00000125538
Q8WW38,ENSG00000169946
O14523,ENSG00000172375
Q9BWT6,ENSG00000121211
Q14003,ENSG00000131398
Q13371,ENSG00000136940
O43301,ENSG00000165868
Q9H4A3,ENSG00000060237
Q86UE4,ENSG00000147649
Q8IYJ1,ENSG00000144550
Q9H0I9,ENSG00000151005
P57103,ENSG00000100678
Q99801,ENSG00000167034
Q01638,ENSG00000115602
Q9NWV4,ENSG00000162384
O15034,ENSG00000060709
Q5JTC6,ENSG00000184675
Q6P161,ENSG00000183617
Q969G5,ENSG00000170955
Q147U7,ENSG00000214097
Q9NYW3,ENSG00000121377
Q96C74,ENSG00000145491
Q01955,ENSG00000169031
O00399,ENSG00000104671
Q24JP5,ENSG00000006118
O75312,ENSG00000109917
Q96MB7,ENSG00000180423
O75380,ENSG00000145494
Q14314,ENSG00000127951
Q9H7C9,ENSG00000087884
O95196,ENSG00000114646
Q8TA94,ENSG00000188868
P78383,ENSG00000121073
Q9NX94,ENSG00000166272
Q92622,ENSG00000145016
Q7KZF4,ENSG00000197157
Q13423,ENSG00000112992
Q96SI9,ENSG00000165209
P78537,ENSG00000135441
O95076,ENSG00000156150
Q5JU67,ENSG00000160401
Q0VGE8,ENSG00000180257
Q8WVJ2,ENSG00000170584
Q9Y388,ENSG00000134597
Q9H2F9,ENSG00000166510
Q13325,ENSG00000152778
Q9BUF5,ENSG00000176014
P29972,ENSG00000240583
P01308,ENSG00000254647
Q7Z6L1,ENSG00000205356
Q8IVU9,ENSG00000183346
P03951,ENSG00000088926
Q7Z745,ENSG00000171495
Q13541,ENSG00000187840
O75348,ENSG00000136888
P23327,ENSG00000130528
Q6P995,ENSG00000144369
Q14188,ENSG00000114126
Q6UXD7,ENSG00000169026
Q53FT3,ENSG00000149196
Q96FX8,ENSG00000112378
Q8NB46,ENSG00000139645
